date,num_edge,edge_density,CC_global,assortativity,threshold_val,threshold_type
2020-10-22,1103,0.08563664596273292,0.5270049099836334,0.5691547592601147,0.5,r
2020-10-23,1068,0.0829192546583851,0.534744156664561,0.5906790577970797,0.5,r
2020-10-24,1082,0.08400621118012422,0.5338445267054469,0.5696711388075184,0.5,r
2020-10-25,1080,0.08385093167701864,0.5415762049500651,0.5986007533070126,0.5,r
2020-10-26,1127,0.0875,0.5839628123184195,0.675281519269807,0.5,r
2020-10-27,1184,0.09192546583850932,0.5734922506738545,0.6314077931575816,0.5,r
2020-10-28,1157,0.08982919254658385,0.5676482562084407,0.6371674302765438,0.5,r
2020-10-29,1183,0.09184782608695652,0.5758100099493879,0.639726268930773,0.5,r
2020-10-30,1177,0.09025381489149605,0.560523918983389,0.6358470604986459,0.5,r
2020-10-31,1138,0.08726324668353654,0.5633750750889516,0.6391349747784265,0.5,r
2020-11-01,1144,0.0877233341001457,0.5542021924482339,0.6349341539655685,0.5,r
2020-11-02,1134,0.08695652173913043,0.5899720707540896,0.6764744710335864,0.5,r
2020-11-03,1168,0.08956368376658232,0.5829420302228293,0.6935064920900199,0.5,r
2020-11-04,1178,0.09033049612759758,0.5887656930842573,0.6862281294113765,0.5,r
2020-11-05,1139,0.08733992791963806,0.5752597584948048,0.6815719153412396,0.5,r
2020-11-06,1099,0.0863993710691824,0.577147298872911,0.6812576184567337,0.5,r
2020-11-07,1096,0.08616352201257861,0.5853306381749928,0.6960163234851682,0.5,r
2020-11-08,1063,0.08253105590062113,0.5700853832079691,0.6643983385014732,0.5,r
2020-11-09,1057,0.08206521739130435,0.5568686978206657,0.6706233277015667,0.5,r
2020-11-10,1031,0.08004658385093168,0.5437382001258654,0.6286559677564579,0.5,r
2020-11-11,990,0.07686335403726709,0.5476890362123961,0.6594529656292176,0.5,r
2020-11-12,984,0.07639751552795031,0.5417764395935265,0.6197135439364907,0.5,r
2020-11-13,971,0.07538819875776398,0.5338106603023071,0.6182008517867504,0.5,r
2020-11-14,932,0.07236024844720497,0.537051399562857,0.6261229939215904,0.5,r
2020-11-15,991,0.07694099378881988,0.5330889446266641,0.6318851971895352,0.5,r
2020-11-16,975,0.0747642051989878,0.503135747521748,0.5734390320188737,0.5,r
2020-11-17,993,0.07614446744881527,0.5460885956644674,0.63226935821031,0.5,r
2020-11-18,1038,0.07959512307338394,0.5163508100675555,0.5800146265113054,0.5,r
2020-11-19,1034,0.07928839812897784,0.5167566285070289,0.5753601814856666,0.5,r
2020-11-20,1029,0.07890499194847021,0.5473336807364947,0.6388730275068497,0.5,r
2020-11-21,1085,0.08319914117015566,0.5535751403034712,0.6136162632472346,0.5,r
2020-11-22,1206,0.0924775707384403,0.5645279336423518,0.6147272190085976,0.5,r
2020-11-23,1137,0.08611679163826404,0.5386049112343321,0.6093306423208901,0.5,r
2020-11-24,1150,0.08710141634477013,0.5232096398740244,0.5959180735607027,0.5,r
2020-11-25,1206,0.09134287661895024,0.5214739517153748,0.5847708158474708,0.5,r
2020-11-26,1210,0.09164583806710595,0.5333555703802535,0.5974352768022103,0.5,r
2020-11-27,1211,0.0917215784291449,0.5427745664739885,0.5869926970170406,0.5,r
2020-11-28,1211,0.0917215784291449,0.53410649706946,0.575624052175571,0.5,r
2020-11-29,1233,0.09338786639400137,0.533842664438343,0.5548467693992329,0.5,r
2020-11-30,1194,0.09043399227448308,0.5394162162162163,0.5906341484935286,0.5,r
2020-12-01,1210,0.09278429568284641,0.541958041958042,0.6080755197508626,0.5,r
2020-12-02,1225,0.0939345142243693,0.5341697478293382,0.5706261271491783,0.5,r
2020-12-03,1226,0.09401119546047082,0.5455111701685906,0.6034199168781906,0.5,r
2020-12-04,1207,0.09255425197454183,0.5399399921728921,0.557550638916088,0.5,r
2020-12-05,1173,0.08994708994708994,0.5412593244683316,0.5981998288126569,0.5,r
2020-12-06,1204,0.09232420826623726,0.5488881197542614,0.5992304659319404,0.5,r
2020-12-07,1157,0.08872019016946553,0.5321070550406658,0.5845326240373757,0.5,r
2020-12-08,1137,0.08718656544743501,0.5149527678527728,0.5616492687420365,0.5,r
2020-12-09,1172,0.0887677043096266,0.5203934740882917,0.5554112756651808,0.5,r
2020-12-10,1137,0.08611679163826404,0.5114678899082569,0.5068623516746154,0.5,r
2020-12-11,1104,0.08361735969097932,0.48510014655593553,0.450096464502049,0.5,r
2020-12-12,1102,0.08346587896690147,0.4954552966451826,0.5191708342825032,0.5,r
2020-12-13,1095,0.08293569643262895,0.5084578748562982,0.536689862510812,0.5,r
2020-12-14,1102,0.08346587896690147,0.4940206851971558,0.523393596801077,0.5,r
2020-12-15,1171,0.08869196394758767,0.5017465418471426,0.5262145004565821,0.5,r
2020-12-16,1149,0.0870256759827312,0.5083690885944646,0.5211388158119098,0.5,r
2020-12-17,1134,0.08588957055214724,0.4906798516687268,0.5279661626022153,0.5,r
2020-12-18,1147,0.08687419525865334,0.49116223955761823,0.527804237634737,0.5,r
2020-12-19,1123,0.085056426569719,0.4886317292006525,0.5146112096256285,0.5,r
2020-12-20,1109,0.08399606150117397,0.49171385526520855,0.5229839028880534,0.5,r
2020-12-21,1100,0.0833143982428236,0.48604675652906487,0.48654033650751816,0.5,r
2020-12-22,1174,0.08891918503370447,0.5096196471318379,0.4888473450589067,0.5,r
2020-12-23,1184,0.09079058354420673,0.5403759136790811,0.5323208134286336,0.5,r
2020-12-24,1131,0.08672647803082587,0.5248698669751302,0.5579554836405096,0.5,r
2020-12-25,1131,0.08672647803082587,0.5235956118781918,0.5744153849933535,0.5,r
2020-12-26,1146,0.08787669657234876,0.5225141951670408,0.5512816232699492,0.5,r
2020-12-27,1067,0.0818188789203282,0.4923916465526288,0.5570243997582134,0.5,r
